VonArm,NachArm,Von,Bis,Pkw,Krad,Rad,Lieferfzg,Lkw,Lastzug,Bus
2,3,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
2,4,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
3,1,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
3,2,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
3,4,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
4,1,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
4,2,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
4,3,10/12/2021 1:15,10/12/2021 1:30,2,0,0,0,0,0,0
1,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
1,3,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
1,4,10/12/2021 1:30,10/12/2021 1:45,0,0,0,1,0,0,0
2,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
2,3,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
2,4,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,4,10/12/2021 1:30,10/12/2021 1:45,3,0,0,0,0,0,0
4,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
4,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
4,3,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
1,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,3,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
1,4,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
2,1,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
2,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
2,4,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,1,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,4,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,1,10/12/2021 1:45,10/12/2021 2:00,2,0,0,0,0,0,0
4,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
1,3,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
1,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,3,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,1,10/12/2021 2:00,10/12/2021 2:15,3,0,0,0,0,0,0
3,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,3,10/12/2021 2:00,10/12/2021 2:15,3,0,0,0,0,0,0
1,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,1,10/12/2021 2:15,10/12/2021 2:30,1,0,0,1,0,0,0
3,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,4,10/12/2021 2:15,10/12/2021 2:30,1,0,0,0,0,0,0
4,1,10/12/2021 2:15,10/12/2021 2:30,1,0,0,0,0,0,0
4,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
4,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,3,10/12/2021 2:30,10/12/2021 2:45,2,0,0,0,0,0,0
1,4,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,4,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,4,10/12/2021 2:30,10/12/2021 2:45,3,0,0,0,0,0,0
4,1,10/12/2021 2:30,10/12/2021 2:45,1,0,0,0,0,0,0
4,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
4,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,1,0,0,0
1,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,1,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
2,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,1,10/12/2021 3:00,10/12/2021 3:15,2,0,0,0,0,0,0
3,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,1,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,4,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,1,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,4,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,1,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,4,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
4,1,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
4,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
4,3,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
1,2,10/12/2021 3:30,10/12/2021 3:45,1,0,0,0,0,0,0
1,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,3,10/12/2021 3:30,10/12/2021 3:45,1,0,0,0,0,0,0
2,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,4,10/12/2021 3:30,10/12/2021 3:45,1,0,0,0,0,0,0
4,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
1,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
1,4,10/12/2021 3:45,10/12/2021 4:00,0,0,0,1,0,0,0
2,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
2,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
2,4,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,1,10/12/2021 3:45,10/12/2021 4:00,1,0,0,0,0,0,0
3,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,4,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,1,0,0,0
1,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
1,3,10/12/2021 4:00,10/12/2021 4:15,2,0,0,0,0,0,0
1,4,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,3,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,4,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,1,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,1
3,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,4,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,0
4,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
4,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
4,3,10/12/2021 4:00,10/12/2021 4:15,2,0,0,0,0,0,0
1,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
1,3,10/12/2021 4:15,10/12/2021 4:30,3,0,0,0,0,0,0
1,4,10/12/2021 4:15,10/12/2021 4:30,1,0,0,0,0,0,0
2,1,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
3,1,10/12/2021 4:15,10/12/2021 4:30,1,0,0,1,0,0,0
3,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
3,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
4,1,10/12/2021 4:15,10/12/2021 4:30,1,0,0,0,0,0,0
4,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
4,3,10/12/2021 4:15,10/12/2021 4:30,1,0,0,0,0,0,0
1,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,3,10/12/2021 4:30,10/12/2021 4:45,3,0,0,1,0,0,0
1,4,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
2,1,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
2,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
2,4,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
3,1,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
3,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
3,4,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
4,1,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
4,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
4,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,2,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
1,3,10/12/2021 4:45,10/12/2021 5:00,2,0,0,0,0,0,0
1,4,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
2,1,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
2,3,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
2,4,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
3,1,10/12/2021 4:45,10/12/2021 5:00,5,0,0,0,0,0,1
3,2,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
3,4,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
4,1,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
4,2,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
4,3,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
1,2,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
1,3,10/12/2021 5:00,10/12/2021 5:15,10,0,0,0,0,0,1
1,4,10/12/2021 5:00,10/12/2021 5:15,3,0,0,0,0,0,0
2,1,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
2,3,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
2,4,10/12/2021 5:00,10/12/2021 5:15,2,0,0,0,0,0,0
3,1,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
3,2,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
3,4,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
4,1,10/12/2021 5:00,10/12/2021 5:15,4,0,0,0,0,0,0
4,2,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
4,3,10/12/2021 5:00,10/12/2021 5:15,0,0,1,0,0,0,1
1,2,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
1,3,10/12/2021 5:15,10/12/2021 5:30,19,0,0,1,0,0,0
1,4,10/12/2021 5:15,10/12/2021 5:30,4,0,0,0,0,0,0
2,1,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
2,3,10/12/2021 5:15,10/12/2021 5:30,4,1,0,0,0,0,0
2,4,10/12/2021 5:15,10/12/2021 5:30,2,0,0,0,0,0,0
3,1,10/12/2021 5:15,10/12/2021 5:30,4,1,0,0,0,0,0
3,2,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
3,4,10/12/2021 5:15,10/12/2021 5:30,7,0,0,0,0,0,0
4,1,10/12/2021 5:15,10/12/2021 5:30,2,0,0,0,0,0,0
4,2,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
4,3,10/12/2021 5:15,10/12/2021 5:30,2,0,0,0,0,0,0
1,2,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
1,3,10/12/2021 5:30,10/12/2021 5:45,17,1,0,0,0,0,0
1,4,10/12/2021 5:30,10/12/2021 5:45,15,0,0,0,0,0,0
2,1,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
2,3,10/12/2021 5:30,10/12/2021 5:45,5,0,0,0,0,0,0
2,4,10/12/2021 5:30,10/12/2021 5:45,3,0,0,0,0,0,0
3,1,10/12/2021 5:30,10/12/2021 5:45,6,0,0,0,0,0,1
3,2,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
3,4,10/12/2021 5:30,10/12/2021 5:45,48,0,0,0,0,0,2
4,1,10/12/2021 5:30,10/12/2021 5:45,3,0,0,0,0,0,0
4,2,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
4,3,10/12/2021 5:30,10/12/2021 5:45,5,0,0,0,0,0,1
1,2,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
1,3,10/12/2021 5:45,10/12/2021 6:00,18,0,0,1,0,0,1
1,4,10/12/2021 5:45,10/12/2021 6:00,6,0,0,1,0,0,0
2,1,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,0
2,3,10/12/2021 5:45,10/12/2021 6:00,4,0,0,0,0,0,0
2,4,10/12/2021 5:45,10/12/2021 6:00,2,0,0,0,0,0,0
3,1,10/12/2021 5:45,10/12/2021 6:00,1,0,0,3,1,0,0
3,2,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
3,4,10/12/2021 5:45,10/12/2021 6:00,36,0,0,0,1,0,0
4,1,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
4,2,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
4,3,10/12/2021 5:45,10/12/2021 6:00,9,0,0,0,1,1,2
1,2,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
1,3,10/12/2021 6:00,10/12/2021 6:15,17,0,0,0,1,0,1
1,4,10/12/2021 6:00,10/12/2021 6:15,7,0,0,3,0,0,0
2,1,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
2,3,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
2,4,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
3,1,10/12/2021 6:00,10/12/2021 6:15,3,0,0,0,2,0,2
3,2,10/12/2021 6:00,10/12/2021 6:15,3,0,0,0,0,0,0
3,4,10/12/2021 6:00,10/12/2021 6:15,11,0,0,0,0,0,1
4,1,10/12/2021 6:00,10/12/2021 6:15,5,0,0,1,0,0,0
4,2,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
4,3,10/12/2021 6:00,10/12/2021 6:15,2,0,0,0,0,0,1
1,2,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,0,0,0
1,3,10/12/2021 6:15,10/12/2021 6:30,22,0,0,2,0,0,1
1,4,10/12/2021 6:15,10/12/2021 6:30,9,0,0,0,2,0,0
2,1,10/12/2021 6:15,10/12/2021 6:30,0,0,0,0,0,0,0
2,3,10/12/2021 6:15,10/12/2021 6:30,4,0,0,0,0,0,0
2,4,10/12/2021 6:15,10/12/2021 6:30,3,0,1,0,0,0,0
3,1,10/12/2021 6:15,10/12/2021 6:30,14,0,0,1,0,0,0
3,2,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,1,0,0
3,4,10/12/2021 6:15,10/12/2021 6:30,18,1,0,0,0,0,2
4,1,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
4,2,10/12/2021 6:15,10/12/2021 6:30,0,0,0,0,0,0,0
4,3,10/12/2021 6:15,10/12/2021 6:30,6,0,0,0,0,0,1
1,2,10/12/2021 6:30,10/12/2021 6:45,0,0,0,0,0,0,0
1,3,10/12/2021 6:30,10/12/2021 6:45,44,0,1,7,1,0,1
1,4,10/12/2021 6:30,10/12/2021 6:45,10,0,0,0,0,0,0
2,1,10/12/2021 6:30,10/12/2021 6:45,0,0,0,0,0,0,0
2,3,10/12/2021 6:30,10/12/2021 6:45,4,0,0,0,0,0,0
2,4,10/12/2021 6:30,10/12/2021 6:45,6,0,1,0,0,0,1
3,1,10/12/2021 6:30,10/12/2021 6:45,5,0,0,1,1,0,1
3,2,10/12/2021 6:30,10/12/2021 6:45,3,0,0,1,0,0,0
3,4,10/12/2021 6:30,10/12/2021 6:45,50,1,0,2,1,0,2
4,1,10/12/2021 6:30,10/12/2021 6:45,1,0,0,0,0,0,0
4,2,10/12/2021 6:30,10/12/2021 6:45,3,0,0,0,0,0,0
4,3,10/12/2021 6:30,10/12/2021 6:45,15,0,0,1,0,0,3
1,2,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,1,0,0
1,3,10/12/2021 6:45,10/12/2021 7:00,28,0,1,7,1,0,0
1,4,10/12/2021 6:45,10/12/2021 7:00,14,0,0,2,0,0,0
2,1,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,0,0,0
2,3,10/12/2021 6:45,10/12/2021 7:00,3,0,0,0,0,0,0
2,4,10/12/2021 6:45,10/12/2021 7:00,3,0,0,0,0,0,0
3,1,10/12/2021 6:45,10/12/2021 7:00,12,0,0,1,0,0,1
3,2,10/12/2021 6:45,10/12/2021 7:00,4,0,0,1,0,0,0
3,4,10/12/2021 6:45,10/12/2021 7:00,61,0,0,2,2,0,0
4,1,10/12/2021 6:45,10/12/2021 7:00,8,0,0,0,1,0,0
4,2,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,0,0,0
4,3,10/12/2021 6:45,10/12/2021 7:00,26,0,0,0,0,0,2
1,2,10/12/2021 7:00,10/12/2021 7:15,0,0,0,0,0,0,0
1,3,10/12/2021 7:00,10/12/2021 7:15,50,0,1,2,1,0,1
1,4,10/12/2021 7:00,10/12/2021 7:15,27,0,0,1,0,0,0
2,1,10/12/2021 7:00,10/12/2021 7:15,0,0,0,0,0,0,0
2,3,10/12/2021 7:00,10/12/2021 7:15,9,0,0,1,1,0,0
2,4,10/12/2021 7:00,10/12/2021 7:15,5,0,1,0,0,0,0
3,1,10/12/2021 7:00,10/12/2021 7:15,12,0,0,1,1,0,1
3,2,10/12/2021 7:00,10/12/2021 7:15,1,0,0,0,1,0,0
3,4,10/12/2021 7:00,10/12/2021 7:15,62,0,0,1,0,0,2
4,1,10/12/2021 7:00,10/12/2021 7:15,4,0,0,1,0,0,0
4,2,10/12/2021 7:00,10/12/2021 7:15,0,0,0,0,0,0,0
