VonArm,NachArm,Von,Bis,Pkw,Krad,Rad,Lieferfzg,Lkw,Lastzug,Bus
3,1,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
3,2,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
3,4,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
4,1,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
4,2,10/12/2021 1:15,10/12/2021 1:30,10,0,0,1,2,0,0
4,3,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
1,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
1,3,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
1,4,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
2,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,1,0,0,0
2,3,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
2,4,10/12/2021 1:30,10/12/2021 1:45,6,0,0,1,1,0,0
3,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,2,10/12/2021 1:30,10/12/2021 1:45,2,0,0,0,0,0,0
3,4,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
4,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
4,2,10/12/2021 1:30,10/12/2021 1:45,10,0,0,0,0,0,0
4,3,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
1,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,4,10/12/2021 1:45,10/12/2021 2:00,2,0,0,0,0,0,0
2,1,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
2,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
2,4,10/12/2021 1:45,10/12/2021 2:00,7,0,0,1,0,0,0
3,1,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,4,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,1,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,2,10/12/2021 1:45,10/12/2021 2:00,7,0,0,0,0,0,0
4,3,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
1,2,10/12/2021 2:00,10/12/2021 2:15,1,0,0,0,0,0,0
1,3,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
1,4,10/12/2021 2:00,10/12/2021 2:15,1,0,0,0,0,0,0
2,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,3,10/12/2021 2:00,10/12/2021 2:15,1,0,0,0,0,0,0
2,4,10/12/2021 2:00,10/12/2021 2:15,6,0,0,0,0,0,0
3,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,2,10/12/2021 2:00,10/12/2021 2:15,7,0,0,0,0,0,0
4,3,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
1,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,3,10/12/2021 2:15,10/12/2021 2:30,1,0,0,0,0,0,0
2,4,10/12/2021 2:15,10/12/2021 2:30,3,0,0,0,0,0,0
3,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,1,0,0,0
4,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
4,2,10/12/2021 2:15,10/12/2021 2:30,1,0,0,1,0,0,0
4,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,4,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,4,10/12/2021 2:30,10/12/2021 2:45,7,0,0,1,0,0,0
3,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,4,10/12/2021 2:30,10/12/2021 2:45,2,0,0,0,0,0,0
4,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
4,2,10/12/2021 2:30,10/12/2021 2:45,4,0,0,0,0,0,0
4,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,2,10/12/2021 2:45,10/12/2021 3:00,0,0,1,0,0,0,0
1,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,4,10/12/2021 2:45,10/12/2021 3:00,3,0,0,0,0,0,0
3,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,4,10/12/2021 2:45,10/12/2021 3:00,1,0,0,0,0,0,0
4,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,2,10/12/2021 2:45,10/12/2021 3:00,1,0,0,1,0,0,0
4,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,1,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,4,10/12/2021 3:00,10/12/2021 3:15,4,0,0,0,0,0,0
3,1,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,1,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,2,10/12/2021 3:00,10/12/2021 3:15,3,0,0,0,0,0,0
4,3,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
1,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,4,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
2,1,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
2,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,4,10/12/2021 3:15,10/12/2021 3:30,3,0,0,1,0,0,0
3,1,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,2,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
3,4,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
4,1,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
4,2,10/12/2021 3:15,10/12/2021 3:30,7,0,0,0,0,0,0
4,3,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
1,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,3,10/12/2021 3:30,10/12/2021 3:45,1,0,0,0,0,0,0
2,4,10/12/2021 3:30,10/12/2021 3:45,4,0,0,0,0,1,0
3,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,2,10/12/2021 3:30,10/12/2021 3:45,4,0,0,0,0,0,0
4,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,2,10/12/2021 3:45,10/12/2021 4:00,1,0,0,0,0,0,0
1,3,10/12/2021 3:45,10/12/2021 4:00,2,0,0,0,0,0,0
1,4,10/12/2021 3:45,10/12/2021 4:00,1,0,0,0,0,0,0
2,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,1,0,0,0
2,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
2,4,10/12/2021 3:45,10/12/2021 4:00,5,0,0,1,0,0,0
3,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,4,10/12/2021 3:45,10/12/2021 4:00,2,0,0,0,0,0,0
4,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,2,10/12/2021 3:45,10/12/2021 4:00,4,0,0,1,0,0,0
4,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
1,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
1,3,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
1,4,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,3,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,0
2,4,10/12/2021 4:00,10/12/2021 4:15,3,0,0,1,0,0,0
3,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,4,10/12/2021 4:00,10/12/2021 4:15,1,0,1,0,0,0,0
4,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
4,2,10/12/2021 4:00,10/12/2021 4:15,9,0,1,0,0,1,0
4,3,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,0
1,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
1,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
1,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,1,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,4,10/12/2021 4:15,10/12/2021 4:30,3,0,0,0,0,0,0
3,1,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
3,2,10/12/2021 4:15,10/12/2021 4:30,2,0,0,0,0,0,0
3,4,10/12/2021 4:15,10/12/2021 4:30,1,0,0,0,0,0,0
4,1,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
4,2,10/12/2021 4:15,10/12/2021 4:30,7,0,0,0,0,0,0
4,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
1,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,4,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
2,1,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
2,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
2,4,10/12/2021 4:30,10/12/2021 4:45,15,0,0,3,1,0,0
3,1,10/12/2021 4:30,10/12/2021 4:45,0,0,0,1,0,0,0
3,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
3,4,10/12/2021 4:30,10/12/2021 4:45,1,0,0,0,0,0,0
4,1,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
4,2,10/12/2021 4:30,10/12/2021 4:45,11,0,0,1,0,0,1
4,3,10/12/2021 4:30,10/12/2021 4:45,2,0,0,0,0,0,0
1,2,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
1,3,10/12/2021 4:45,10/12/2021 5:00,2,0,0,0,0,0,0
1,4,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
2,1,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
2,3,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
2,4,10/12/2021 4:45,10/12/2021 5:00,11,0,0,3,0,0,0
3,1,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
3,2,10/12/2021 4:45,10/12/2021 5:00,2,0,0,0,0,0,0
3,4,10/12/2021 4:45,10/12/2021 5:00,3,0,0,0,0,0,0
4,1,10/12/2021 4:45,10/12/2021 5:00,2,0,1,0,0,0,0
4,2,10/12/2021 4:45,10/12/2021 5:00,23,0,0,1,0,0,0
4,3,10/12/2021 4:45,10/12/2021 5:00,2,0,0,0,0,0,0
1,2,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
1,3,10/12/2021 5:00,10/12/2021 5:15,2,0,0,0,0,0,0
1,4,10/12/2021 5:00,10/12/2021 5:15,2,0,0,0,0,0,0
2,1,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
2,3,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
2,4,10/12/2021 5:00,10/12/2021 5:15,31,0,0,1,2,0,1
3,1,10/12/2021 5:00,10/12/2021 5:15,0,0,1,0,0,0,0
3,2,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
3,4,10/12/2021 5:00,10/12/2021 5:15,3,0,0,0,0,0,0
4,1,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
4,2,10/12/2021 5:00,10/12/2021 5:15,32,0,0,1,0,0,0
4,3,10/12/2021 5:00,10/12/2021 5:15,7,0,0,0,0,0,0
1,2,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
1,3,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
1,4,10/12/2021 5:15,10/12/2021 5:30,2,0,0,1,0,0,0
2,1,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
2,3,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
2,4,10/12/2021 5:15,10/12/2021 5:30,42,0,0,2,1,2,0
3,1,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,1
3,2,10/12/2021 5:15,10/12/2021 5:30,4,0,0,0,1,0,0
3,4,10/12/2021 5:15,10/12/2021 5:30,8,0,0,0,0,0,0
4,1,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
4,2,10/12/2021 5:15,10/12/2021 5:30,68,0,0,2,0,0,0
4,3,10/12/2021 5:15,10/12/2021 5:30,8,0,0,0,0,0,0
1,2,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
1,3,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,1
1,4,10/12/2021 5:30,10/12/2021 5:45,4,0,0,0,0,0,0
2,1,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
2,3,10/12/2021 5:30,10/12/2021 5:45,4,0,0,1,0,0,0
2,4,10/12/2021 5:30,10/12/2021 5:45,51,0,0,3,0,1,0
3,1,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
3,2,10/12/2021 5:30,10/12/2021 5:45,3,0,0,0,0,0,0
3,4,10/12/2021 5:30,10/12/2021 5:45,9,0,0,1,0,0,0
4,1,10/12/2021 5:30,10/12/2021 5:45,0,0,0,2,0,0,0
4,2,10/12/2021 5:30,10/12/2021 5:45,82,0,0,2,0,0,0
4,3,10/12/2021 5:30,10/12/2021 5:45,6,0,0,0,0,0,0
1,2,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
1,3,10/12/2021 5:45,10/12/2021 6:00,2,0,0,0,0,0,0
1,4,10/12/2021 5:45,10/12/2021 6:00,4,0,0,0,0,0,0
2,1,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,0
2,3,10/12/2021 5:45,10/12/2021 6:00,3,0,0,0,0,0,0
2,4,10/12/2021 5:45,10/12/2021 6:00,63,1,0,6,3,5,0
3,1,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,1
3,2,10/12/2021 5:45,10/12/2021 6:00,4,0,0,0,0,0,0
3,4,10/12/2021 5:45,10/12/2021 6:00,17,0,0,0,0,0,0
4,1,10/12/2021 5:45,10/12/2021 6:00,2,0,0,0,0,0,0
4,2,10/12/2021 5:45,10/12/2021 6:00,40,0,0,3,1,1,1
4,3,10/12/2021 5:45,10/12/2021 6:00,11,0,0,1,0,0,0
1,2,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
1,3,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,1
1,4,10/12/2021 6:00,10/12/2021 6:15,3,0,0,0,0,0,0
2,1,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
2,3,10/12/2021 6:00,10/12/2021 6:15,6,0,0,0,0,0,0
2,4,10/12/2021 6:00,10/12/2021 6:15,92,0,0,9,5,1,0
3,1,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
3,2,10/12/2021 6:00,10/12/2021 6:15,9,0,0,1,0,0,0
3,4,10/12/2021 6:00,10/12/2021 6:15,10,0,0,2,1,0,0
4,1,10/12/2021 6:00,10/12/2021 6:15,3,0,0,0,0,0,0
4,2,10/12/2021 6:00,10/12/2021 6:15,83,0,0,3,1,4,0
4,3,10/12/2021 6:00,10/12/2021 6:15,11,0,0,2,0,0,0
1,2,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
1,3,10/12/2021 6:15,10/12/2021 6:30,0,0,0,0,0,0,1
1,4,10/12/2021 6:15,10/12/2021 6:30,5,0,0,2,0,0,0
2,1,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,0,0,0
2,3,10/12/2021 6:15,10/12/2021 6:30,4,0,0,2,0,0,0
2,4,10/12/2021 6:15,10/12/2021 6:30,141,0,0,11,1,3,0
3,1,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,0,0,1
3,2,10/12/2021 6:15,10/12/2021 6:30,4,0,0,3,0,0,0
3,4,10/12/2021 6:15,10/12/2021 6:30,9,0,0,4,0,0,0
4,1,10/12/2021 6:15,10/12/2021 6:30,9,0,0,0,0,0,0
4,2,10/12/2021 6:15,10/12/2021 6:30,100,0,0,12,1,2,0
4,3,10/12/2021 6:15,10/12/2021 6:30,12,0,0,0,0,0,0
1,2,10/12/2021 6:30,10/12/2021 6:45,3,0,0,0,0,0,0
1,3,10/12/2021 6:30,10/12/2021 6:45,0,0,0,1,0,0,1
1,4,10/12/2021 6:30,10/12/2021 6:45,6,0,0,0,1,0,0
2,1,10/12/2021 6:30,10/12/2021 6:45,6,0,0,2,0,0,0
2,3,10/12/2021 6:30,10/12/2021 6:45,6,0,0,0,0,0,0
2,4,10/12/2021 6:30,10/12/2021 6:45,170,0,0,12,2,3,0
3,1,10/12/2021 6:30,10/12/2021 6:45,3,0,0,1,0,0,1
3,2,10/12/2021 6:30,10/12/2021 6:45,12,0,0,2,0,0,0
3,4,10/12/2021 6:30,10/12/2021 6:45,12,0,0,2,1,0,0
4,1,10/12/2021 6:30,10/12/2021 6:45,5,0,0,1,0,0,0
4,2,10/12/2021 6:30,10/12/2021 6:45,120,1,0,13,6,2,0
4,3,10/12/2021 6:30,10/12/2021 6:45,11,0,0,1,0,0,0
1,2,10/12/2021 6:45,10/12/2021 7:00,1,0,0,0,0,0,0
1,3,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,0,0,1
1,4,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,0,0,0
2,1,10/12/2021 6:45,10/12/2021 7:00,5,0,0,1,0,0,0
2,3,10/12/2021 6:45,10/12/2021 7:00,15,0,0,3,0,0,0
2,4,10/12/2021 6:45,10/12/2021 7:00,171,0,0,16,4,1,0
3,1,10/12/2021 6:45,10/12/2021 7:00,1,0,0,0,0,0,1
3,2,10/12/2021 6:45,10/12/2021 7:00,14,0,0,2,0,0,0
3,4,10/12/2021 6:45,10/12/2021 7:00,14,0,0,2,0,0,0
4,1,10/12/2021 6:45,10/12/2021 7:00,6,0,0,2,0,0,0
4,2,10/12/2021 6:45,10/12/2021 7:00,165,1,0,26,2,4,0
4,3,10/12/2021 6:45,10/12/2021 7:00,21,0,0,2,0,0,0
1,2,10/12/2021 7:00,10/12/2021 7:15,1,0,0,0,0,0,1
1,3,10/12/2021 7:00,10/12/2021 7:15,2,0,0,1,0,0,1
1,4,10/12/2021 7:00,10/12/2021 7:15,14,0,0,0,0,0,1
2,1,10/12/2021 7:00,10/12/2021 7:15,7,0,0,0,0,1,0
2,3,10/12/2021 7:00,10/12/2021 7:15,4,0,0,3,1,0,0
2,4,10/12/2021 7:00,10/12/2021 7:15,209,1,0,10,5,0,0
3,1,10/12/2021 7:00,10/12/2021 7:15,6,0,0,0,0,0,1
3,2,10/12/2021 7:00,10/12/2021 7:15,13,0,0,1,0,0,0
3,4,10/12/2021 7:00,10/12/2021 7:15,13,0,0,2,0,0,0
4,1,10/12/2021 7:00,10/12/2021 7:15,12,0,0,3,0,0,0
4,2,10/12/2021 7:00,10/12/2021 7:15,179,0,0,24,6,1,0
